,gender,age,age_o,race,race_o,samerace,importance_same_race,importance_same_religion,field,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_important,sincere_important,intelligence_important,funny_important,ambition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,interests_correlate,expected_happy_with_sd_people,like,decision
5796,1,1,1,3,2,0,0,0,163,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,4,4,3,3,3,3,2,3,0,1,4,3,2,1,0,4,3,0,3,4,2,3,0,0,3,3,3,1
5797,1,1,0,3,2,0,0,0,163,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,4,2,3,4,2,3,3,3,0,1,4,3,2,1,0,4,3,0,3,4,2,3,0,0,3,3,3,0
5799,1,0,0,0,2,0,0,0,37,0,0,0,0,0,0,1,1,0,0,0,0,3,4,2,3,2,3,2,2,2,4,0,1,1,0,3,2,1,0,1,0,2,3,2,4,2,4,2,0,3,2,2,0
5800,1,0,0,0,4,0,0,0,37,0,1,0,0,0,0,1,1,0,0,0,0,3,4,2,3,2,1,3,3,2,3,0,1,1,0,3,2,1,0,1,0,2,3,2,4,2,4,2,0,3,2,3,1
5801,1,0,0,0,0,1,0,0,37,0,0,0,0,0,0,1,1,0,0,0,0,3,4,2,3,2,3,3,3,2,2,1,1,1,0,3,2,1,0,1,0,2,3,2,4,2,4,2,0,3,2,2,1
5802,1,0,1,0,0,1,0,0,37,0,0,1,1,0,0,1,1,0,0,0,0,3,4,2,3,2,3,1,3,1,3,0,1,1,0,3,2,1,0,1,0,2,3,2,4,2,4,2,0,3,2,2,1
5805,1,0,1,0,0,1,0,0,37,0,0,0,0,0,0,1,1,0,0,0,0,3,4,2,3,2,2,2,2,2,2,2,1,1,0,3,2,1,0,1,0,2,3,2,4,2,4,2,0,4,2,2,0
5806,1,0,1,0,1,0,0,0,37,0,0,0,1,0,0,1,1,0,0,0,0,3,4,2,3,2,3,2,3,3,3,2,1,1,0,3,2,1,0,1,0,2,3,2,4,2,4,2,0,1,2,3,1
5809,1,0,0,0,2,0,0,0,37,0,0,0,0,0,0,1,1,0,0,0,0,3,4,2,3,2,2,2,3,2,3,1,1,1,0,3,2,1,0,1,0,2,3,2,4,2,4,2,0,2,2,3,1
5810,1,0,1,0,2,0,0,0,37,0,0,0,0,0,0,1,1,0,0,0,0,3,4,2,3,2,3,2,3,3,2,0,1,1,0,3,2,1,0,1,0,2,3,2,4,2,4,2,0,1,2,3,1
5812,1,1,0,0,2,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,4,3,3,3,3,3,3,3,1,1,1,4,2,0,0,0,3,3,3,3,3,3,3,3,1,3,2,3,1
5814,1,1,0,0,4,0,0,0,23,0,1,0,0,0,0,0,0,0,0,0,0,2,4,3,4,3,4,3,3,3,4,3,1,1,1,4,2,0,0,0,3,3,3,3,3,3,3,3,1,3,2,3,1
5816,1,1,1,0,0,1,0,0,23,0,0,1,1,0,0,0,0,0,0,0,0,2,4,3,4,3,3,3,3,3,3,3,1,1,1,4,2,0,0,0,3,3,3,3,3,3,3,3,1,3,2,3,1
5817,1,1,1,0,0,1,0,0,23,0,0,1,0,0,0,0,0,0,0,0,0,2,4,3,4,3,2,2,2,2,2,2,1,1,1,4,2,0,0,0,3,3,3,3,3,3,3,3,1,4,2,2,0
5818,1,1,0,0,3,0,0,0,23,0,1,1,0,0,0,0,0,0,0,0,0,2,4,3,4,3,3,3,3,3,3,3,1,1,1,4,2,0,0,0,3,3,3,3,3,3,3,3,1,2,2,3,1
5820,1,1,1,0,1,0,0,0,23,0,0,0,1,0,0,0,0,0,0,0,0,2,4,3,4,3,4,4,4,4,4,4,1,1,1,4,2,0,0,0,3,3,3,3,3,3,3,3,1,2,2,4,1
5821,1,1,1,0,3,0,0,0,23,0,0,1,0,0,0,0,0,0,0,0,0,2,4,3,4,3,4,4,4,4,4,4,1,1,1,4,2,0,0,0,3,3,3,3,3,3,3,3,1,4,2,4,1
5822,1,1,1,0,3,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,4,3,2,2,2,2,2,2,1,1,1,4,2,0,0,0,3,3,3,3,3,3,3,3,1,2,2,4,1
5823,1,1,0,0,2,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,4,3,4,4,4,4,4,4,1,1,1,4,2,0,0,0,3,3,3,3,3,3,3,3,1,2,2,4,1
5824,1,1,1,0,2,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,4,3,4,4,4,4,4,4,1,1,1,4,2,0,0,0,3,3,3,3,3,3,3,3,1,2,2,4,1
5825,1,1,0,0,2,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,4,3,4,4,4,4,4,4,1,1,1,4,2,0,0,0,3,3,3,3,3,3,3,3,1,2,2,4,1
5827,1,1,0,2,2,1,2,2,23,0,0,0,0,0,0,1,0,1,1,1,0,2,3,3,4,4,3,4,3,3,3,3,3,3,3,4,4,4,2,3,4,2,2,4,4,4,3,2,2,2,2,3,1
5828,1,1,0,2,4,0,2,2,23,0,1,0,0,0,0,1,0,1,1,1,0,2,3,3,4,4,3,3,4,3,3,3,3,3,3,4,4,4,2,3,4,2,2,4,4,4,3,2,2,2,2,3,1
5830,1,1,1,2,0,0,2,2,23,0,0,1,1,0,0,1,0,1,1,1,0,2,3,3,4,4,3,3,4,4,3,3,3,3,3,4,4,4,2,3,4,2,2,4,4,4,3,2,2,3,2,4,1
5831,1,1,1,2,0,0,2,2,23,0,0,1,0,0,0,1,0,1,1,1,0,2,3,3,4,4,2,3,4,3,3,2,3,3,3,4,4,4,2,3,4,2,2,4,4,4,3,2,2,2,2,3,1
5832,1,1,0,2,3,0,2,2,23,0,1,1,0,0,0,1,0,1,1,1,0,2,3,3,4,4,2,3,3,1,1,2,3,3,3,4,4,4,2,3,4,2,2,4,4,4,3,2,2,3,2,2,0
5834,1,1,1,2,1,0,2,2,23,0,0,0,1,0,0,1,0,1,1,1,0,2,3,3,4,4,3,3,3,3,4,3,3,3,3,4,4,4,2,3,4,2,2,4,4,4,3,2,2,2,2,3,1
5835,1,1,1,2,3,0,2,2,23,0,0,1,0,0,0,1,0,1,1,1,0,2,3,3,4,4,2,3,2,4,2,2,3,3,3,4,4,4,2,3,4,2,2,4,4,4,3,2,2,3,2,3,1
5837,1,1,1,2,3,0,2,2,23,0,0,0,0,0,0,1,0,1,1,1,0,2,3,3,4,4,2,3,4,2,4,2,3,3,3,4,4,4,2,3,4,2,2,4,4,4,3,2,2,2,2,2,0
5838,1,1,0,2,2,1,2,2,23,0,0,0,0,0,0,1,0,1,1,1,0,2,3,3,4,4,3,3,3,3,3,3,3,3,3,4,4,4,2,3,4,2,2,4,4,4,3,2,2,2,2,3,1
5840,1,1,0,2,2,1,2,2,23,0,0,0,0,0,0,1,0,1,1,1,0,2,3,3,4,4,3,3,3,3,3,4,3,3,3,4,4,4,2,3,4,2,2,4,4,4,3,2,2,2,2,3,1
5841,1,1,0,2,2,1,2,0,80,0,0,0,0,0,0,1,0,0,0,0,0,1,3,2,3,2,3,4,3,3,2,3,1,0,0,3,3,3,2,0,2,3,4,3,4,4,3,3,1,3,1,3,1
5842,1,1,0,2,2,1,2,0,80,0,0,0,0,0,0,1,0,0,0,0,0,1,3,2,3,2,4,2,3,3,4,3,1,0,0,3,3,3,2,0,2,3,4,3,4,4,3,3,1,4,1,3,1
5844,1,1,0,2,0,0,2,0,80,0,0,0,0,0,0,1,0,0,0,0,0,1,3,2,3,2,3,3,3,2,2,2,1,0,0,3,3,3,2,0,2,3,4,3,4,4,3,3,1,3,1,2,1
5845,1,1,1,2,0,0,2,0,80,0,0,1,1,0,0,1,0,0,0,0,0,1,3,2,3,2,4,3,4,3,4,3,1,0,0,3,3,3,2,0,2,3,4,3,4,4,3,3,1,4,1,3,1
5846,1,1,1,2,0,0,2,0,80,0,0,1,0,0,0,1,0,0,0,0,0,1,3,2,3,2,4,3,3,2,4,2,1,0,0,3,3,3,2,0,2,3,4,3,4,4,3,3,1,3,1,2,1
5847,1,1,0,2,3,0,2,0,80,0,1,1,0,0,0,1,0,0,0,0,0,1,3,2,3,2,3,3,3,2,2,3,1,0,0,3,3,3,2,0,2,3,4,3,4,4,3,3,1,3,1,3,0
5848,1,1,1,2,0,0,2,0,80,0,0,0,0,0,0,1,0,0,0,0,0,1,3,2,3,2,3,2,3,2,3,1,1,0,0,3,3,3,2,0,2,3,4,3,4,4,3,3,1,4,1,2,0
5849,1,1,1,2,1,0,2,0,80,0,0,0,1,0,0,1,0,0,0,0,0,1,3,2,3,2,3,3,3,3,3,3,1,0,0,3,3,3,2,0,2,3,4,3,4,4,3,3,1,2,1,3,1
5850,1,1,1,2,3,0,2,0,80,0,0,1,0,0,0,1,0,0,0,0,0,1,3,2,3,2,4,4,3,3,3,2,1,0,0,3,3,3,2,0,2,3,4,3,4,4,3,3,1,3,1,4,1
5851,1,1,0,2,2,1,2,0,80,0,0,0,0,0,0,1,0,0,0,0,0,1,3,2,3,2,4,4,3,3,3,2,1,0,0,3,3,3,2,0,2,3,4,3,4,4,3,3,1,2,1,3,1
5852,1,1,1,2,3,0,2,0,80,0,0,0,0,0,0,1,0,0,0,0,0,1,3,2,3,2,4,4,4,2,3,2,1,0,0,3,3,3,2,0,2,3,4,3,4,4,3,3,1,2,1,3,1
5853,1,1,0,2,2,1,2,0,80,0,0,0,0,0,0,1,0,0,0,0,0,1,3,2,3,2,4,3,3,4,4,3,1,0,0,3,3,3,2,0,2,3,4,3,4,4,3,3,1,2,1,4,1
5854,1,1,1,2,2,1,2,0,80,0,0,0,0,0,0,1,0,0,0,0,0,1,3,2,3,2,3,2,2,2,3,2,1,0,0,3,3,3,2,0,2,3,4,3,4,4,3,3,1,2,1,2,0
5855,1,1,0,2,2,1,2,0,80,0,0,0,0,0,0,1,0,0,0,0,0,1,3,2,3,2,4,4,4,3,3,3,1,0,0,3,3,3,2,0,2,3,4,3,4,4,3,3,1,2,1,4,1
5857,1,1,0,3,2,0,1,1,142,0,0,0,0,0,0,1,0,1,0,0,0,3,3,3,3,3,3,3,3,3,2,3,4,0,4,4,4,3,4,2,4,3,0,3,3,3,4,4,2,4,2,2,1
5859,1,1,0,3,0,0,1,1,142,0,0,0,0,0,0,1,0,1,0,0,0,3,3,3,3,3,3,3,2,2,3,3,4,0,4,4,4,3,4,2,4,3,0,3,3,3,4,4,2,1,2,3,1
5860,1,1,1,3,0,0,1,1,142,0,0,1,1,0,0,1,0,1,0,0,0,3,3,3,3,3,3,3,3,3,3,2,4,0,4,4,4,3,4,2,4,3,0,3,3,3,4,4,2,3,2,3,1
5861,1,1,1,3,0,0,1,1,142,0,0,1,0,0,0,1,0,1,0,0,0,3,3,3,3,3,3,3,3,3,3,2,4,0,4,4,4,3,4,2,4,3,0,3,3,3,4,4,2,2,2,2,0
5862,1,1,0,3,3,1,1,1,142,0,1,1,0,0,0,1,0,1,0,0,0,3,3,3,3,3,2,3,3,3,2,2,4,0,4,4,4,3,4,2,4,3,0,3,3,3,4,4,2,3,2,2,0
5863,1,1,1,3,0,0,1,1,142,0,0,0,0,0,0,1,0,1,0,0,0,3,3,3,3,3,2,3,2,2,2,2,4,0,4,4,4,3,4,2,4,3,0,3,3,3,4,4,2,3,2,2,0
5865,1,1,1,3,3,1,1,1,142,0,0,1,0,0,0,1,0,1,0,0,0,3,3,3,3,3,2,2,2,2,2,2,4,0,4,4,4,3,4,2,4,3,0,3,3,3,4,4,2,3,2,2,0
5866,1,1,0,3,2,0,1,1,142,0,0,0,0,0,0,1,0,1,0,0,0,3,3,3,3,3,2,2,2,3,2,2,4,0,4,4,4,3,4,2,4,3,0,3,3,3,4,4,2,3,2,2,0
5868,1,1,0,3,2,0,1,1,142,0,0,0,0,0,0,1,0,1,0,0,0,3,3,3,3,3,3,3,3,3,3,2,4,0,4,4,4,3,4,2,4,3,0,3,3,3,4,4,2,3,2,2,1
5869,1,1,1,3,2,0,1,1,142,0,0,0,0,0,0,1,0,1,0,0,0,3,3,3,3,3,2,2,3,2,2,2,4,0,4,4,4,3,4,2,4,3,0,3,3,3,4,4,2,3,2,2,0
5870,1,1,0,3,2,0,1,1,142,0,0,0,0,0,0,1,0,1,0,0,0,3,3,3,3,3,2,2,2,2,2,2,4,0,4,4,4,3,4,2,4,3,0,3,3,3,4,4,2,3,2,2,0
5871,1,1,0,4,2,0,0,0,174,0,0,0,0,0,0,1,0,1,1,0,0,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,0,1,3,3,2,2,0,2,4,4,2,3,4,0
5874,1,1,0,4,0,0,0,0,174,0,0,0,0,0,0,1,0,1,1,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,1,3,3,2,2,0,2,4,4,3,3,4,1
5875,1,1,1,4,0,0,0,0,174,0,0,1,1,0,0,1,0,1,1,0,0,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,0,1,3,3,2,2,0,2,4,4,2,3,4,1
5876,1,1,0,4,3,0,0,0,174,0,1,1,0,0,0,1,0,1,1,0,0,4,4,4,4,4,3,4,4,0,3,0,4,4,4,4,4,4,4,0,1,3,3,2,2,0,2,4,4,2,3,3,1
5877,1,1,1,4,0,0,0,0,174,0,0,0,0,0,0,1,0,1,1,0,0,4,4,4,4,4,3,4,4,0,3,4,4,4,4,4,4,4,4,0,1,3,3,2,2,0,2,4,4,2,3,3,0
5878,1,1,1,4,1,0,0,0,174,0,0,0,1,0,0,1,0,1,1,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,1,3,3,2,2,0,2,4,4,3,3,4,1
5879,1,1,1,4,3,0,0,0,174,0,0,1,0,0,0,1,0,1,1,0,0,4,4,4,4,4,4,3,4,3,0,0,4,4,4,4,4,4,4,0,1,3,3,2,2,0,2,4,4,2,3,1,1
5880,1,1,1,4,3,0,0,0,174,0,0,0,0,0,0,1,0,1,1,0,0,4,4,4,4,4,2,4,4,2,2,1,4,4,4,4,4,4,4,0,1,3,3,2,2,0,2,4,4,3,3,3,0
5881,1,1,0,4,2,0,0,0,174,0,0,0,0,0,0,1,0,1,1,0,0,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,0,1,3,3,2,2,0,2,4,4,3,3,3,1
5882,1,1,1,4,2,0,0,0,174,0,0,0,0,0,0,1,0,1,1,0,0,4,4,4,4,4,3,3,4,0,4,0,4,4,4,4,4,4,4,0,1,3,3,2,2,0,2,4,4,3,3,3,0
5883,1,1,0,4,2,0,0,0,174,0,0,0,0,0,0,1,0,1,1,0,0,4,4,4,4,4,4,4,4,3,3,0,4,4,4,4,4,4,4,0,1,3,3,2,2,0,2,4,4,3,3,0,1
5884,1,0,0,0,2,0,0,0,180,0,0,0,0,0,0,1,0,0,1,0,0,3,3,3,3,3,3,3,4,2,4,4,4,4,3,3,1,1,1,1,2,2,4,3,3,3,3,4,2,2,4,2,0
5885,1,0,0,0,4,0,0,0,180,0,1,0,0,0,0,1,0,0,1,0,0,3,3,3,3,3,4,4,4,4,4,3,4,4,3,3,1,1,1,1,2,2,4,3,3,3,3,4,2,2,4,4,0
5886,1,0,0,0,0,1,0,0,180,0,0,0,0,0,0,1,0,0,1,0,0,3,3,3,3,3,4,4,4,4,3,4,4,4,3,3,1,1,1,1,2,2,4,3,3,3,3,4,2,4,4,4,1
5887,1,0,1,0,0,1,0,0,180,0,0,1,1,0,0,1,0,0,1,0,0,3,3,3,3,3,2,3,4,2,4,0,4,4,3,3,1,1,1,1,2,2,4,3,3,3,3,4,2,2,4,1,0
5888,1,0,0,0,3,0,0,0,180,0,1,1,0,0,0,1,0,0,1,0,0,3,3,3,3,3,3,4,4,3,4,3,4,4,3,3,1,1,1,1,2,2,4,3,3,3,3,4,2,2,4,1,0
5889,1,0,1,0,0,1,0,0,180,0,0,0,0,0,0,1,0,0,1,0,0,3,3,3,3,3,2,4,4,2,3,1,4,4,3,3,1,1,1,1,2,2,4,3,3,3,3,4,2,2,4,3,0
5890,1,0,1,0,1,0,0,0,180,0,0,0,1,0,0,1,0,0,1,0,0,3,3,3,3,3,2,3,4,4,2,2,4,4,3,3,1,1,1,1,2,2,4,3,3,3,3,4,2,1,4,4,0
5891,1,0,1,0,3,0,0,0,180,0,0,1,0,0,0,1,0,0,1,0,0,3,3,3,3,3,3,4,4,4,4,4,4,4,3,3,1,1,1,1,2,2,4,3,3,3,3,4,2,2,4,4,0
5892,1,0,0,0,2,0,0,0,180,0,0,0,0,0,0,1,0,0,1,0,0,3,3,3,3,3,3,4,4,4,4,3,4,4,3,3,1,1,1,1,2,2,4,3,3,3,3,4,2,2,4,3,0
5893,1,0,1,0,3,0,0,0,180,0,0,0,0,0,0,1,0,0,1,0,0,3,3,3,3,3,2,4,4,3,3,4,4,4,3,3,1,1,1,1,2,2,4,3,3,3,3,4,2,2,4,3,0
5894,1,0,0,0,2,0,0,0,180,0,0,0,0,0,0,1,0,0,1,0,0,3,3,3,3,3,3,4,4,4,4,4,4,4,3,3,1,1,1,1,2,2,4,3,3,3,3,4,2,2,4,4,1
5895,1,0,1,0,2,0,0,0,180,0,0,0,0,0,0,1,0,0,1,0,0,3,3,3,3,3,3,4,4,4,3,3,4,4,3,3,1,1,1,1,2,2,4,3,3,3,3,4,2,2,4,3,0
5897,1,1,0,2,2,1,0,3,120,0,0,0,0,0,0,1,1,1,1,0,0,4,4,4,4,3,4,3,3,4,3,3,3,4,1,4,4,4,0,0,1,3,2,4,4,3,3,4,4,3,2,3,1
5898,1,1,0,2,2,1,0,3,120,0,0,0,0,0,0,1,1,1,1,0,0,4,4,4,4,3,3,3,3,3,3,3,3,4,1,4,4,4,0,0,1,3,2,4,4,3,3,4,4,3,2,3,0
5899,1,1,0,2,4,0,0,3,120,0,1,0,0,0,0,1,1,1,1,0,0,4,4,4,4,3,4,3,4,3,3,3,3,4,1,4,4,4,0,0,1,3,2,4,4,3,3,4,4,3,2,3,1
5900,1,1,0,2,0,0,0,3,120,0,0,0,0,0,0,1,1,1,1,0,0,4,4,4,4,3,3,3,3,3,3,3,3,4,1,4,4,4,0,0,1,3,2,4,4,3,3,4,4,4,2,2,0
5901,1,1,1,2,0,0,0,3,120,0,0,1,1,0,0,1,1,1,1,0,0,4,4,4,4,3,3,3,3,3,3,3,3,4,1,4,4,4,0,0,1,3,2,4,4,3,3,4,4,4,2,3,1
5902,1,1,1,2,0,0,0,3,120,0,0,1,0,0,0,1,1,1,1,0,0,4,4,4,4,3,3,3,3,3,3,3,3,4,1,4,4,4,0,0,1,3,2,4,4,3,3,4,4,3,2,3,1
5903,1,1,0,2,3,0,0,3,120,0,1,1,0,0,0,1,1,1,1,0,0,4,4,4,4,3,4,3,3,3,3,2,3,4,1,4,4,4,0,0,1,3,2,4,4,3,3,4,4,3,2,2,0
5904,1,1,1,2,0,0,0,3,120,0,0,0,0,0,0,1,1,1,1,0,0,4,4,4,4,3,3,3,4,2,4,2,3,4,1,4,4,4,0,0,1,3,2,4,4,3,3,4,4,3,2,2,0
5905,1,1,1,2,1,0,0,3,120,0,0,0,1,0,0,1,1,1,1,0,0,4,4,4,4,3,3,3,3,4,3,2,3,4,1,4,4,4,0,0,1,3,2,4,4,3,3,4,4,2,2,3,1
5906,1,1,1,2,3,0,0,3,120,0,0,1,0,0,0,1,1,1,1,0,0,4,4,4,4,3,2,2,3,2,3,2,3,4,1,4,4,4,0,0,1,3,2,4,4,3,3,4,4,3,2,2,0
5907,1,1,0,2,2,1,0,3,120,0,0,0,0,0,0,1,1,1,1,0,0,4,4,4,4,3,3,4,3,3,2,2,3,4,1,4,4,4,0,0,1,3,2,4,4,3,3,4,4,2,2,3,1
5908,1,1,1,2,3,0,0,3,120,0,0,0,0,0,0,1,1,1,1,0,0,4,4,4,4,3,2,3,3,3,3,2,3,4,1,4,4,4,0,0,1,3,2,4,4,3,3,4,4,3,2,2,0
5909,1,1,0,2,2,1,0,3,120,0,0,0,0,0,0,1,1,1,1,0,0,4,4,4,4,3,3,2,3,2,3,3,3,4,1,4,4,4,0,0,1,3,2,4,4,3,3,4,4,3,2,3,0
5911,1,1,0,2,2,1,0,3,120,0,0,0,0,0,0,1,1,1,1,0,0,4,4,4,4,3,3,3,4,3,3,3,3,4,1,4,4,4,0,0,1,3,2,4,4,3,3,4,4,3,2,2,0
5912,1,1,0,4,2,0,2,2,204,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,4,3,3,2,3,2,3,3,2,2,3,2,2,3,2,2,1,2,3,3,2,2,2,2,2,2,3,1
5913,1,1,0,4,2,0,2,2,204,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,4,3,3,2,3,2,2,3,2,2,3,2,2,3,2,2,1,2,3,3,2,2,2,2,2,2,3,1
5916,1,1,1,4,0,0,2,2,204,0,0,1,1,0,0,0,0,0,0,0,0,3,3,3,3,4,2,3,3,2,3,2,3,2,2,3,2,2,3,2,2,1,2,3,3,2,2,2,2,2,2,2,1
5917,1,1,1,4,0,0,2,2,204,0,0,1,0,0,0,0,0,0,0,0,0,3,3,3,3,4,3,3,3,2,2,1,3,2,2,3,2,2,3,2,2,1,2,3,3,2,2,2,2,1,2,2,0
5918,1,1,0,4,3,0,2,2,204,0,1,1,0,0,0,0,0,0,0,0,0,3,3,3,3,4,3,2,2,3,2,2,3,2,2,3,2,2,3,2,2,1,2,3,3,2,2,2,2,2,2,2,1
5919,1,1,1,4,0,0,2,2,204,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,4,2,3,3,1,1,1,3,2,2,3,2,2,3,2,2,1,2,3,3,2,2,2,2,2,2,2,0
5920,1,1,1,4,1,0,2,2,204,0,0,0,1,0,0,0,0,0,0,0,0,3,3,3,3,4,3,3,3,3,2,2,3,2,2,3,2,2,3,2,2,1,2,3,3,2,2,2,2,2,2,3,1
5921,1,1,1,4,3,0,2,2,204,0,0,1,0,0,0,0,0,0,0,0,0,3,3,3,3,4,3,3,3,3,2,2,3,2,2,3,2,2,3,2,2,1,2,3,3,2,2,2,2,2,2,2,1
5922,1,1,0,4,2,0,2,2,204,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,4,3,3,3,2,1,1,3,2,2,3,2,2,3,2,2,1,2,3,3,2,2,2,2,2,2,2,0
5923,1,1,1,4,3,0,2,2,204,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,4,3,3,2,2,2,1,3,2,2,3,2,2,3,2,2,1,2,3,3,2,2,2,2,3,2,2,0
5924,1,1,0,4,2,0,2,2,204,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,4,2,2,2,2,2,1,3,2,2,3,2,2,3,2,2,1,2,3,3,2,2,2,2,2,2,2,0
5925,1,1,1,4,2,0,2,2,204,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,4,3,2,3,2,3,2,3,2,2,3,2,2,3,2,2,1,2,3,3,2,2,2,2,2,2,2,1
5926,1,1,0,4,2,0,2,2,204,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,4,2,3,2,3,2,2,3,2,2,3,2,2,3,2,2,1,2,3,3,2,2,2,2,2,2,2,1
5927,0,0,0,0,0,1,0,0,74,1,0,0,0,0,0,0,1,0,0,0,0,2,3,2,4,3,1,3,3,2,3,0,3,0,3,3,3,3,3,0,0,2,1,1,1,2,2,2,2,2,2,2,0
5928,0,0,0,0,2,0,0,0,74,1,1,1,0,0,0,0,1,0,0,0,0,2,3,2,4,3,0,1,3,2,3,2,3,0,3,3,3,3,3,0,0,2,1,1,1,2,2,2,2,3,2,2,0
5930,0,0,0,0,0,1,0,0,74,0,0,0,0,0,0,0,1,0,0,0,0,2,3,2,4,3,2,3,3,3,3,2,3,0,3,3,3,3,3,0,0,2,1,1,1,2,2,2,2,3,2,3,1
5931,0,0,2,0,0,1,0,0,74,0,0,0,0,0,0,0,1,0,0,0,0,2,3,2,4,3,2,2,3,2,3,1,3,0,3,3,3,3,3,0,0,2,1,1,1,2,2,2,2,2,2,1,0
5932,0,0,0,2,0,0,2,2,18,1,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,3,2,4,3,3,4,2,3,2,0,3,3,2,3,1,0,2,3,2,4,4,3,3,3,1,2,3,0
5933,0,0,0,2,2,1,2,2,18,1,1,1,0,0,0,0,0,0,0,0,0,3,4,4,4,3,1,2,1,1,1,1,3,2,0,3,3,2,3,1,0,2,3,2,4,4,3,3,3,4,2,1,0
5935,0,0,1,2,0,0,2,2,18,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,3,2,3,3,2,2,0,3,2,0,3,3,2,3,1,0,2,3,2,4,4,3,3,3,3,2,2,0
5936,0,0,0,2,0,0,2,2,18,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,3,1,2,2,0,2,1,3,2,0,3,3,2,3,1,0,2,3,2,4,4,3,3,3,2,2,2,0
5937,0,0,0,2,0,0,2,2,18,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,3,2,3,3,2,2,2,3,2,0,3,3,2,3,1,0,2,3,2,4,4,3,3,3,2,2,3,0
5938,0,0,2,2,0,0,2,2,18,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,3,3,2,2,2,2,2,3,2,0,3,3,2,3,1,0,2,3,2,4,4,3,3,3,2,2,2,0
5939,0,0,0,2,0,0,4,4,16,1,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,0,4,1,4,3,1,1,0,2,3,1,1,2,2,4,3,4,2,3,3,3,1,0,3,2,2,0
5940,0,0,0,2,2,1,4,4,16,1,1,1,0,0,0,0,0,0,0,0,0,3,4,4,4,4,0,0,4,0,4,0,1,0,2,3,1,1,2,2,4,3,4,2,3,3,3,1,0,2,2,1,0
5941,0,0,0,2,2,1,4,4,16,1,0,1,0,0,0,0,0,0,0,0,0,3,4,4,4,4,3,2,4,1,4,1,1,0,2,3,1,1,2,2,4,3,4,2,3,3,3,1,0,3,2,2,0
5942,0,0,1,2,0,0,4,4,16,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,3,4,4,1,3,2,1,0,2,3,1,1,2,2,4,3,4,2,3,3,3,1,0,2,2,2,0
5943,0,0,0,2,0,0,4,4,16,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,2,3,4,1,3,1,1,0,2,3,1,1,2,2,4,3,4,2,3,3,3,1,0,2,2,1,0
5944,0,0,0,2,0,0,4,4,16,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,1,4,4,3,3,2,1,0,2,3,1,1,2,2,4,3,4,2,3,3,3,1,0,1,2,3,0
5945,0,0,2,2,0,0,4,4,16,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,1,1,3,1,3,1,1,0,2,3,1,1,2,2,4,3,4,2,3,3,3,1,0,3,2,0,0
5946,0,0,0,2,0,0,0,4,17,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,1,0,4,4,4,2,0,0,0,0,4,4,4,0,0,3,3,2,3,4,4,4,2,0,1,1,3,0
5947,0,0,0,2,2,1,0,4,17,1,1,1,0,0,0,0,0,0,0,0,0,4,4,4,4,1,0,4,4,3,4,0,0,0,0,4,4,4,0,0,3,3,2,3,4,4,4,2,0,4,1,3,0
