,gender,age,age_o,race,race_o,samerace,importance_same_race,importance_same_religion,field,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_important,sincere_important,intelligence_important,funny_important,ambition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,interests_correlate,expected_happy_with_sd_people,like,decision
1782,1,1,1,2,0,0,1,3,3,0,0,0,0,0,0,0,0,1,0,0,0,3,2,3,4,0,3,3,4,2,4,2,1,0,2,2,3,3,0,0,0,3,3,3,3,2,2,0,0,4,2,3,1
1783,1,1,1,2,2,1,1,3,3,0,0,0,0,0,0,0,0,1,0,0,0,3,2,3,4,0,4,3,4,3,2,2,1,0,2,2,3,3,0,0,0,3,3,3,3,2,2,0,0,2,2,3,1
1785,1,1,1,2,2,1,1,3,3,0,0,0,0,0,0,0,0,1,0,0,0,3,2,3,4,0,4,4,3,4,3,1,1,0,2,2,3,3,0,0,0,3,3,3,3,2,2,0,0,3,2,2,0
1787,1,1,1,2,0,0,1,3,3,0,0,0,0,0,0,0,0,1,0,0,0,3,2,3,4,0,3,3,3,2,3,2,1,0,2,2,3,3,0,0,0,3,3,3,3,2,2,0,0,3,2,2,0
1788,1,1,1,2,2,1,1,3,3,0,0,0,0,0,0,0,0,1,0,0,0,3,2,3,4,0,4,3,3,3,4,1,1,0,2,2,3,3,0,0,0,3,3,3,3,2,2,0,0,3,2,2,0
1789,1,1,1,2,2,1,1,3,3,0,0,0,0,0,0,0,0,1,0,0,0,3,2,3,4,0,4,4,3,2,2,2,1,0,2,2,3,3,0,0,0,3,3,3,3,2,2,0,0,4,2,2,0
1792,1,0,0,2,2,1,0,0,17,0,0,1,1,0,0,0,0,0,0,0,0,2,3,3,3,2,3,2,3,2,1,1,4,4,3,2,3,3,4,0,2,2,2,2,3,2,3,1,0,0,1,2,1
1806,1,0,1,2,1,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,2,3,2,2,2,2,1,4,4,3,2,3,3,4,0,2,2,2,2,3,2,3,1,0,2,1,2,1
1811,1,0,0,0,2,0,0,0,35,0,0,1,0,0,0,0,0,0,0,0,0,2,2,2,2,2,3,3,3,3,3,3,2,2,1,2,2,2,2,1,1,1,1,2,2,2,1,1,1,2,2,3,1
1820,1,0,1,0,2,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,3,3,3,3,3,3,2,2,1,2,2,2,2,1,1,1,1,2,2,2,1,1,1,3,2,4,1
1827,1,1,0,2,2,1,0,1,155,0,0,1,0,0,0,0,0,0,0,0,0,3,4,3,3,3,3,4,4,3,4,3,4,3,3,4,4,3,3,0,2,1,0,3,2,3,3,1,1,2,2,3,0
1830,1,1,1,2,2,1,0,1,155,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,3,3,3,4,3,4,3,4,3,3,4,4,3,3,0,2,1,0,3,2,3,3,1,1,3,2,3,0
1831,1,1,1,2,2,1,0,1,155,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,3,4,4,4,4,3,3,4,3,3,4,4,3,3,0,2,1,0,3,2,3,3,1,1,3,2,4,1
1834,1,1,1,2,2,1,0,1,155,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,3,4,4,4,4,4,4,4,3,3,4,4,3,3,0,2,1,0,3,2,3,3,1,1,3,2,4,1
1836,1,1,1,2,1,0,0,1,155,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,3,3,3,4,3,4,3,4,3,3,4,4,3,3,0,2,1,0,3,2,3,3,1,1,2,2,3,0
1839,1,1,1,0,2,0,0,0,14,0,1,1,0,0,0,0,1,0,0,0,0,3,3,2,4,3,2,3,3,2,3,1,0,0,3,3,3,3,2,1,0,3,3,3,3,2,3,1,2,3,2,1,0
1841,1,1,2,0,2,0,0,0,14,0,0,0,0,0,0,0,1,0,0,0,0,3,3,2,4,3,2,3,3,2,2,2,0,0,3,3,3,3,2,1,0,3,3,3,3,2,3,1,2,4,2,2,1
1845,1,1,1,0,2,0,0,0,14,0,0,0,0,0,0,0,1,0,0,0,0,3,3,2,4,3,2,3,3,3,2,3,0,0,3,3,3,3,2,1,0,3,3,3,3,2,3,1,2,2,2,2,1
1846,1,1,1,0,2,0,0,0,14,0,0,0,0,0,0,0,1,0,0,0,0,3,3,2,4,3,3,3,3,3,3,2,0,0,3,3,3,3,2,1,0,3,3,3,3,2,3,1,2,4,2,3,1
1856,1,1,0,2,2,1,0,0,82,0,0,1,0,0,0,0,0,0,0,0,0,4,4,4,4,4,2,3,4,2,3,1,3,0,3,3,2,2,2,0,3,3,2,2,4,1,4,3,0,3,3,2,1
1858,1,1,0,2,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,2,2,3,4,3,1,3,0,3,3,2,2,2,0,3,3,2,2,4,1,4,3,0,3,3,4,0
1863,1,1,1,2,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,3,3,3,2,3,1,3,0,3,3,2,2,2,0,3,3,2,2,4,1,4,3,0,3,3,3,1
1872,1,1,2,2,2,1,2,3,23,0,0,0,0,0,0,0,0,1,0,0,0,2,2,4,3,4,0,1,2,0,1,0,3,3,3,3,1,2,2,2,3,2,1,2,3,3,3,2,1,1,2,0,0
1887,1,0,0,2,0,0,2,3,136,0,0,0,0,0,0,0,0,1,1,0,0,3,4,4,4,4,2,3,2,2,2,1,4,3,4,2,2,2,3,1,3,2,1,2,2,4,4,1,2,2,1,1,0
1888,1,0,1,2,0,0,2,3,136,0,0,0,0,0,0,0,0,1,1,0,0,3,4,4,4,4,2,3,2,3,2,2,4,3,4,2,2,2,3,1,3,2,1,2,2,4,4,1,2,1,1,2,0
1891,1,0,1,2,2,1,2,3,136,0,0,0,0,0,0,0,0,1,1,0,0,3,4,4,4,4,4,3,3,3,3,3,4,3,4,2,2,2,3,1,3,2,1,2,2,4,4,1,2,2,1,3,1
1895,1,0,1,2,2,1,2,3,136,0,0,0,0,0,0,0,0,1,1,0,0,3,4,4,4,4,2,3,3,3,3,2,4,3,4,2,2,2,3,1,3,2,1,2,2,4,4,1,2,2,1,2,1
1899,0,1,0,0,0,1,0,0,109,0,0,1,0,0,0,0,1,0,0,0,0,4,4,3,3,2,2,2,2,2,2,2,2,1,2,2,3,3,1,1,2,3,1,2,2,4,4,2,2,3,2,2,1
1904,0,1,1,0,2,0,0,0,109,1,1,1,0,0,0,0,1,0,0,0,0,4,4,3,3,2,2,2,2,3,3,2,2,1,2,2,3,3,1,1,2,3,1,2,2,4,4,2,2,3,2,2,1
1908,0,0,0,4,0,0,2,3,105,0,0,0,0,0,0,0,1,0,0,1,0,3,4,3,3,4,0,3,3,2,3,0,3,0,2,3,3,3,1,1,2,2,2,2,2,2,4,2,1,3,3,0,0
1916,0,0,0,4,0,0,2,3,105,1,0,1,0,0,0,0,1,0,0,1,0,3,4,3,3,4,1,2,3,2,3,3,3,0,2,3,3,3,1,1,2,2,2,2,2,2,4,2,1,3,3,1,1
1923,0,1,0,0,2,0,4,0,142,0,0,0,0,0,0,0,1,0,0,0,0,2,4,3,3,2,3,3,2,3,2,0,3,2,2,4,4,4,3,1,1,1,2,3,3,3,3,2,1,1,3,3,0
1928,0,0,0,2,0,0,3,1,110,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,4,4,0,1,1,1,2,0,2,4,2,3,2,1,0,1,3,3,3,2,3,1,1,2,0,3,2,0,0
1929,0,0,0,2,0,0,3,1,110,0,0,1,0,0,0,0,0,0,0,0,0,4,4,3,4,4,0,2,3,0,1,0,2,4,2,3,2,1,0,1,3,3,3,2,3,1,1,2,0,2,2,1,0
1932,0,0,0,2,2,1,3,1,110,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,4,4,2,3,3,3,3,1,2,4,2,3,2,1,0,1,3,3,3,2,3,1,1,2,0,2,2,3,1
1938,0,1,0,3,0,0,2,0,76,0,0,1,0,0,0,0,1,0,0,0,0,3,4,2,3,4,1,3,3,2,2,3,2,2,4,4,3,3,2,0,3,3,0,3,3,3,4,4,4,3,0,1,0
1943,0,1,1,3,2,0,2,0,76,1,1,1,0,0,0,0,1,0,0,0,0,3,4,2,3,4,1,3,2,1,2,2,2,2,4,4,3,3,2,0,3,3,0,3,3,3,4,4,4,3,0,1,0
1946,0,0,1,0,2,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,3,3,3,3,3,2,3,3,2,4,2,2,3,1,4,2,3,4,4,3,3,4,3,3,2,3,1
1952,0,0,0,0,2,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,3,3,3,3,3,2,3,3,2,4,2,2,3,1,4,2,3,4,4,3,3,4,3,2,2,3,0
1958,0,0,0,1,0,0,3,3,196,0,0,1,0,0,0,0,0,0,0,0,0,4,4,4,4,4,3,3,4,3,4,3,1,2,2,4,4,4,2,1,4,3,4,4,4,4,4,4,2,3,1,3,1
1961,0,0,1,1,4,0,3,3,196,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,2,4,3,3,4,1,1,2,2,4,4,4,2,1,4,3,4,4,4,4,4,4,2,1,1,1,1
1962,0,0,0,1,2,0,3,3,196,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,2,2,2,4,2,1,1,2,2,4,4,4,2,1,4,3,4,4,4,4,4,4,2,2,1,1,1
1991,1,1,1,2,3,0,0,0,111,0,1,0,0,0,0,0,0,0,0,0,0,2,4,3,4,2,4,4,4,4,4,2,2,0,1,3,3,3,3,1,3,3,1,4,3,2,2,0,3,3,4,3,1
2004,1,0,0,0,1,0,1,1,199,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,3,3,2,3,4,4,4,2,3,3,3,3,3,4,2,2,3,3,4,4,4,3,4,4,4,3,2,4,1
2005,1,0,0,0,2,0,1,1,199,0,1,0,1,0,0,0,0,0,0,0,0,4,4,3,3,3,2,2,2,3,2,4,3,3,3,3,3,4,2,2,3,3,4,4,4,3,4,4,4,2,2,2,0
2009,1,0,1,0,3,0,1,1,147,0,1,0,0,0,0,0,0,1,0,0,0,1,3,1,3,2,3,3,3,3,3,2,2,0,1,4,2,1,2,0,0,2,3,1,3,3,3,2,1,3,3,2,1
2017,1,0,0,2,0,0,0,0,70,0,0,0,0,0,0,0,0,1,0,0,0,3,2,3,4,4,3,3,2,3,2,3,0,0,2,4,3,3,2,2,2,2,1,2,2,2,3,3,1,2,2,2,1
2018,1,0,0,2,1,0,0,0,70,0,0,0,0,0,0,0,0,1,0,0,0,3,2,3,4,4,2,3,2,2,0,2,0,0,2,4,3,3,2,2,2,2,1,2,2,2,3,3,1,3,2,1,1
2025,1,1,2,4,0,0,2,0,123,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,4,2,3,3,2,2,2,3,3,3,2,3,3,3,2,3,3,2,3,4,3,3,1,3,2,2,2,0
2027,1,1,0,4,0,0,2,0,123,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,4,2,3,3,2,2,2,3,3,3,2,3,3,3,2,3,3,2,3,4,3,3,1,3,1,2,2,0
2038,1,1,2,2,0,0,2,0,23,0,0,0,0,0,0,1,1,1,0,0,0,3,3,2,3,3,2,3,3,3,2,2,3,0,3,3,2,2,2,0,3,2,1,1,3,1,3,0,3,3,1,2,0
2045,1,0,0,2,4,0,0,3,32,0,1,0,0,1,0,0,0,0,0,0,0,3,4,4,4,4,1,3,3,2,1,2,3,2,3,3,1,0,2,2,3,3,2,1,2,3,3,1,2,2,1,2,0
2058,1,0,2,0,0,1,0,0,121,0,0,0,0,0,0,1,0,1,0,0,0,3,4,2,4,3,1,4,4,2,4,4,3,4,3,4,4,3,0,0,1,3,4,4,4,4,4,4,2,3,1,3,0
2059,1,0,1,0,3,0,0,0,121,0,1,0,0,0,0,1,0,1,0,0,0,3,4,2,4,3,4,4,4,3,3,3,3,4,3,4,4,3,0,0,1,3,4,4,4,4,4,4,2,3,1,4,1
2061,1,0,0,0,1,0,0,0,121,0,0,0,0,0,0,1,0,1,0,0,0,3,4,2,4,3,3,4,3,2,4,4,3,4,3,4,4,3,0,0,1,3,4,4,4,4,4,4,2,3,1,3,1
2063,1,0,0,0,2,0,0,0,121,0,1,0,1,0,0,1,0,1,0,0,0,3,4,2,4,3,2,3,3,3,2,2,3,4,3,4,4,3,0,0,1,3,4,4,4,4,4,4,2,1,1,3,0
2067,0,0,0,2,2,1,4,4,41,1,0,1,0,0,1,0,0,0,0,0,0,4,4,3,4,4,3,3,4,3,4,4,3,2,2,4,2,2,1,2,3,3,4,2,4,2,3,4,1,1,3,2,1
2076,0,0,0,2,2,1,4,4,41,1,0,0,1,0,0,0,0,0,0,0,0,4,4,3,4,4,4,3,3,3,3,3,3,2,2,4,2,2,1,2,3,3,4,2,4,2,3,4,1,2,3,3,1
2080,0,0,2,2,2,1,4,4,41,1,1,1,1,0,0,0,0,0,0,0,0,4,4,3,4,4,2,4,4,3,3,2,3,2,2,4,2,2,1,2,3,3,4,2,4,2,3,4,1,2,3,2,0
2084,0,1,0,2,2,1,1,4,155,0,1,0,1,0,0,0,0,0,0,0,0,4,3,4,4,3,3,3,4,3,4,4,3,2,4,3,2,2,4,3,3,3,0,1,1,1,2,2,0,3,3,4,0
2097,0,1,0,2,2,1,1,4,155,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,4,3,4,3,3,2,2,2,3,2,4,3,2,2,4,3,3,3,0,1,1,1,2,2,0,2,3,3,0
2100,0,1,2,2,2,1,1,4,155,1,1,1,1,0,0,0,0,0,0,0,0,4,3,4,4,3,2,3,2,2,2,2,3,2,4,3,2,2,4,3,3,3,0,1,1,1,2,2,0,1,3,2,0
2126,0,0,0,4,0,0,0,0,108,0,0,1,0,0,0,0,0,0,0,0,0,3,3,4,4,3,3,3,3,3,3,1,2,0,1,4,3,3,1,2,2,3,2,2,4,3,4,3,1,4,1,2,0
2131,0,0,1,4,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,3,3,3,3,3,3,3,2,0,1,4,3,3,1,2,2,3,2,2,4,3,4,3,1,2,1,2,0
2140,0,0,1,0,2,0,3,2,105,0,0,1,0,0,1,0,0,0,0,0,0,3,4,3,4,3,0,1,1,0,1,0,2,3,2,4,3,3,4,1,3,1,4,4,4,4,4,4,1,2,2,0,0
2148,0,0,2,0,2,0,3,2,105,1,1,1,1,0,0,0,0,0,0,0,0,3,4,3,4,3,2,2,2,2,2,2,2,3,2,4,3,3,4,1,3,1,4,4,4,4,4,4,1,3,2,2,0
2158,0,1,0,2,4,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,4,4,0,4,3,4,3,3,3,1,4,4,4,4,0,0,3,3,1,3,3,1,2,3,0,3,1,3,0
2165,0,1,0,2,2,1,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,4,4,1,4,4,2,3,1,3,1,4,4,4,4,0,0,3,3,1,3,3,1,2,3,0,4,1,3,0
2174,0,0,2,2,2,1,3,3,183,1,1,1,1,0,0,0,0,0,0,0,0,3,3,4,4,3,3,3,3,4,4,3,3,3,3,3,3,3,3,2,3,2,3,3,3,3,3,3,2,0,0,3,1
2175,0,0,1,2,3,0,3,3,183,0,1,1,1,0,0,0,0,0,0,0,0,3,3,4,4,3,3,3,3,3,3,1,3,3,3,3,3,3,3,2,3,2,3,3,3,3,3,3,2,1,0,2,0
2181,0,0,0,2,2,1,3,2,140,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,3,3,3,4,3,3,2,3,3,4,3,2,1,1,0,2,3,3,3,4,2,3,3,0,3,1,3,0
2202,0,0,0,2,2,1,1,4,140,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,4,3,3,2,3,3,3,3,1,0,3,2,1,0,0,0,2,2,4,2,3,1,3,4,0,3,1,2,0
2226,0,0,0,2,2,1,2,2,38,0,1,0,1,0,0,0,0,0,0,0,0,3,3,4,4,2,2,2,3,2,3,2,3,0,2,3,2,2,3,0,2,3,1,1,3,2,2,1,2,3,2,2,0
2233,0,0,1,2,0,0,2,2,38,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,2,3,3,3,3,3,2,3,0,2,3,2,2,3,0,2,3,1,1,3,2,2,1,2,3,2,3,1
2235,0,0,1,2,2,1,2,2,38,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,2,2,3,2,1,1,1,3,0,2,3,2,2,3,0,2,3,1,1,3,2,2,1,2,3,2,1,0
2236,0,0,1,2,2,1,2,2,38,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,2,4,4,4,3,3,4,3,0,2,3,2,2,3,0,2,3,1,1,3,2,2,1,2,3,2,3,1
2238,0,0,0,2,2,1,2,2,38,1,0,0,1,0,0,0,0,0,0,0,0,3,3,4,4,2,4,3,2,1,4,0,3,0,2,3,2,2,3,0,2,3,1,1,3,2,2,1,2,3,2,2,0
2241,0,0,1,2,2,1,2,2,38,1,0,1,0,0,0,0,0,0,0,0,0,3,3,4,4,2,4,3,2,2,4,2,3,0,2,3,2,2,3,0,2,3,1,1,3,2,2,1,2,3,2,2,0
2243,0,0,1,2,3,0,2,2,38,0,1,1,1,0,0,0,0,0,0,0,0,3,3,4,4,2,1,2,2,2,2,0,3,0,2,3,2,2,3,0,2,3,1,1,3,2,2,1,2,4,2,0,0
2247,0,1,0,1,0,0,0,0,180,0,0,1,0,0,0,0,0,1,0,0,0,3,3,3,3,3,3,3,3,3,3,3,2,2,2,4,3,3,3,2,4,3,2,3,3,3,4,2,3,2,2,3,1
2252,0,1,1,1,0,0,0,0,180,0,0,0,0,0,0,0,0,1,0,0,0,3,3,3,3,3,3,3,3,2,3,2,2,2,2,4,3,3,3,2,4,3,2,3,3,3,4,2,3,3,2,3,1
2254,0,1,1,1,2,0,0,0,180,0,0,0,0,0,0,0,0,1,0,0,0,3,3,3,3,3,3,3,3,2,2,2,2,2,2,4,3,3,3,2,4,3,2,3,3,3,4,2,3,3,2,3,1
2257,0,1,0,1,2,0,0,0,180,1,0,0,1,0,0,0,0,1,0,0,0,3,3,3,3,3,3,3,3,3,3,3,2,2,2,4,3,3,3,2,4,3,2,3,3,3,4,2,3,2,2,3,1
2258,0,1,0,1,2,0,0,0,180,0,0,0,0,0,0,0,0,1,0,0,0,3,3,3,3,3,3,3,3,3,3,3,2,2,2,4,3,3,3,2,4,3,2,3,3,3,4,2,3,3,2,3,1
2274,0,0,1,2,2,1,4,2,125,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,4,1,3,3,3,3,1,4,3,3,3,2,2,0,1,1,1,3,3,2,2,3,4,2,1,2,0,0
2276,0,0,0,2,2,1,4,2,125,1,0,0,1,0,0,0,0,0,0,0,0,3,3,4,3,4,4,4,4,4,4,4,4,3,3,3,2,2,0,1,1,1,3,3,2,2,3,4,2,3,2,4,1
2285,0,0,0,1,0,0,0,0,125,0,0,1,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,1,3,3,2,3,4,4,4,4,3,2,2,4,1
2287,0,0,0,1,2,0,0,0,125,1,0,1,0,0,1,0,0,0,0,0,0,4,4,4,4,4,2,3,3,3,3,3,4,3,3,4,4,4,4,1,3,3,2,3,4,4,4,4,3,3,2,3,1
2290,0,0,0,1,4,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,2,4,4,4,4,4,4,3,3,4,4,4,4,1,3,3,2,3,4,4,4,4,3,3,2,3,1
2297,0,0,0,1,2,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,3,4,4,4,4,4,4,3,3,4,4,4,4,1,3,3,2,3,4,4,4,4,3,2,2,4,1
2304,0,1,0,2,0,0,4,1,57,0,0,1,0,0,0,0,0,0,0,0,0,3,3,2,4,4,3,3,3,4,4,4,4,1,4,3,4,4,4,0,0,3,2,3,3,3,3,2,0,2,2,2,1
2308,0,1,0,2,0,0,4,0,105,0,0,1,0,0,0,0,0,0,0,0,0,3,4,4,4,4,1,3,3,2,4,3,4,3,4,4,4,4,2,2,0,3,4,4,4,4,3,4,3,3,2,2,0
2312,0,1,0,2,2,1,4,0,105,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,2,4,4,4,3,3,4,3,4,4,4,4,2,2,0,3,4,4,4,4,3,4,3,2,2,3,1
2317,0,1,1,2,2,1,4,0,105,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,2,4,4,2,4,3,4,3,4,4,4,4,2,2,0,3,4,4,4,4,3,4,3,2,2,2,0
2319,0,1,0,2,2,1,4,0,105,1,0,0,1,0,0,0,0,0,0,0,0,3,4,4,4,4,4,3,3,4,4,2,4,3,4,4,4,4,2,2,0,3,4,4,4,4,3,4,3,2,2,4,1
2321,0,1,0,2,0,0,4,0,105,0,0,1,0,0,0,0,0,0,0,0,0,3,4,4,4,4,3,4,4,2,4,2,4,3,4,4,4,4,2,2,0,3,4,4,4,4,3,4,3,1,2,3,0
2324,0,1,1,2,3,0,4,0,105,0,1,1,1,0,0,0,0,0,0,0,0,3,4,4,4,4,3,3,4,3,4,3,4,3,4,4,4,4,2,2,0,3,4,4,4,4,3,4,3,1,2,3,0
2327,0,1,0,3,2,0,1,2,131,0,1,0,1,0,0,0,0,0,0,0,0,3,4,3,3,4,2,3,3,3,4,2,3,2,3,3,3,3,3,2,4,3,3,3,3,2,3,3,1,3,2,2,0
2337,0,1,1,3,2,0,1,2,131,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,4,3,3,3,3,3,2,3,2,3,3,3,3,3,2,4,3,3,3,3,2,3,3,1,3,2,2,1
2339,0,1,0,3,2,0,1,2,131,1,0,0,1,0,0,0,0,0,0,0,0,3,4,3,3,4,3,3,3,3,3,2,3,2,3,3,3,3,3,2,4,3,3,3,3,2,3,3,1,2,2,3,1
2344,0,1,1,3,3,1,1,2,131,0,1,1,1,0,0,0,0,0,0,0,0,3,4,3,3,4,3,3,3,3,3,3,3,2,3,3,3,3,3,2,4,3,3,3,3,2,3,3,1,3,2,3,1
2345,0,1,1,3,2,0,1,2,131,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,4,2,2,3,2,2,2,3,2,3,3,3,3,3,2,4,3,3,3,3,2,3,3,1,3,2,2,0
2353,0,0,0,3,4,0,4,4,105,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,2,3,3,3,3,3,3,3,4,3,3,3,2,2,3,3,3,4,4,3,4,3,2,1,3,2,0
2355,0,0,1,3,2,0,4,4,105,0,0,1,0,0,1,0,0,0,0,0,0,3,4,4,4,4,2,3,4,2,2,2,3,3,4,3,3,3,2,2,3,3,3,4,4,3,4,3,2,3,3,2,0
2356,0,0,1,3,2,0,4,4,105,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,3,3,3,3,3,3,3,3,4,3,3,3,2,2,3,3,3,4,4,3,4,3,2,2,3,3,0
2381,1,0,0,2,1,0,2,3,46,0,0,0,0,0,0,0,1,0,1,0,0,3,4,4,4,3,3,4,3,3,3,2,4,1,4,3,2,3,3,1,3,1,0,4,2,1,2,3,0,3,2,3,1
2395,1,0,0,0,2,0,1,0,142,0,0,0,0,0,0,0,0,1,0,0,0,3,3,4,4,4,1,3,3,2,2,1,3,2,4,4,2,1,0,2,2,3,2,0,4,0,3,4,0,3,3,1,0
2399,1,0,1,0,1,0,1,0,142,0,0,1,0,0,0,0,0,1,0,0,0,3,3,4,4,4,2,3,3,3,3,2,3,2,4,4,2,1,0,2,2,3,2,0,4,0,3,4,0,2,3,2,0
2400,1,0,0,0,2,0,1,0,142,0,0,0,0,0,0,0,0,1,0,0,0,3,3,4,4,4,3,3,1,4,1,2,3,2,4,4,2,1,0,2,2,3,2,0,4,0,3,4,0,3,3,3,1
2404,1,0,1,0,2,0,1,0,142,0,0,0,0,0,0,0,0,1,0,0,0,3,3,4,4,4,3,3,3,1,2,2,3,2,4,4,2,1,0,2,2,3,2,0,4,0,3,4,0,3,3,2,1
2411,1,1,0,2,0,0,3,0,142,0,0,0,0,0,0,0,0,0,1,0,0,2,4,4,4,4,3,3,3,3,3,3,0,0,0,3,3,2,1,1,0,4,2,2,3,2,2,0,0,1,2,3,1
2437,1,0,0,2,2,1,3,0,161,0,0,0,0,0,0,1,0,1,0,0,1,3,4,3,4,4,1,2,3,3,3,2,0,0,3,3,3,3,4,0,0,3,1,3,2,4,4,0,3,2,1,2,0
2439,1,0,1,2,1,0,3,0,161,0,0,1,0,0,0,1,0,1,0,0,1,3,4,3,4,4,1,3,3,2,2,1,0,0,3,3,3,3,4,0,0,3,1,3,2,4,4,0,3,3,1,2,0
2440,1,0,0,2,2,1,3,0,161,0,0,0,0,0,0,1,0,1,0,0,1,3,4,3,4,4,4,3,2,3,2,2,0,0,3,3,3,3,4,0,0,3,1,3,2,4,4,0,3,1,1,4,1
2450,1,0,0,2,4,0,4,2,174,0,0,0,0,0,0,1,0,1,0,0,1,3,2,1,4,4,1,1,1,1,1,1,4,1,2,3,4,4,3,1,3,1,0,2,3,3,3,2,0,3,1,0,0
2452,1,0,1,2,2,1,4,2,174,0,0,0,0,0,0,1,0,1,0,0,1,3,2,1,4,4,1,1,2,2,2,2,4,1,2,3,4,4,3,1,3,1,0,2,3,3,3,2,0,3,1,2,0
2454,1,0,0,2,2,1,4,2,174,0,0,0,0,0,0,1,0,1,0,0,1,3,2,1,4,4,2,2,2,2,2,1,4,1,2,3,4,4,3,1,3,1,0,2,3,3,3,2,0,1,1,2,0
2456,1,0,0,2,2,1,4,2,174,0,0,0,0,0,0,1,0,1,0,0,1,3,2,1,4,4,2,2,3,2,2,2,4,1,2,3,4,4,3,1,3,1,0,2,3,3,3,2,0,1,1,2,1
2468,1,0,0,2,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,4,2,3,3,3,2,2,3,3,0,3,3,3,3,1,1,2,2,0,2,3,3,4,1,4,2,3,3,1
2472,1,0,0,2,2,1,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,4,2,3,3,3,3,3,3,3,0,3,3,3,3,1,1,2,2,0,2,3,3,4,1,4,4,3,3,1
2474,1,0,0,2,2,1,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,4,2,1,3,3,2,2,2,3,0,3,3,3,3,1,1,2,2,0,2,3,3,4,1,4,3,3,2,0
2480,1,0,0,2,1,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,4,2,3,3,3,3,2,3,3,0,3,3,3,3,1,1,2,2,0,2,3,3,4,1,4,3,3,3,1
2482,1,0,1,2,2,1,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,4,2,1,3,2,1,2,2,3,0,3,3,3,3,1,1,2,2,0,2,3,3,4,1,4,3,3,2,0
2484,1,0,1,2,3,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,4,2,3,3,3,3,2,3,3,0,3,3,3,3,1,1,2,2,0,2,3,3,4,1,4,3,3,3,1
2488,1,0,0,4,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,2,3,3,0,2,2,2,4,2,2,1,4,4,1
